Round,Accuracy
0,0.0958
1,0.2839
2,0.4482
3,0.4505
4,0.3718
5,0.3661
6,0.6654
7,0.6913
8,0.7897
9,0.7737
10,0.742
11,0.846
12,0.8147
13,0.912
14,0.8619
15,0.9317
16,0.894
17,0.9498
18,0.9314
19,0.9546
20,0.9444
21,0.9622
22,0.9582
23,0.9639
24,0.9612
25,0.9596
26,0.9593
27,0.9619
28,0.9619
29,0.9639
30,0.9633
31,0.9677
32,0.964
33,0.9667
34,0.9646
35,0.9674
36,0.9671
37,0.9642
38,0.9672
39,0.9688
40,0.9682
41,0.971
42,0.9639
43,0.9722
44,0.9666
45,0.9724
46,0.9653
47,0.9709
48,0.968
49,0.9717
50,0.9693
