Round,Accuracy
0,0.1
1,0.117
2,0.1683
3,0.1687
4,0.1826
5,0.186
6,0.1783
7,0.1808
8,0.1816
9,0.1783
10,0.1831
11,0.1821
12,0.1697
13,0.1471
14,0.1458
15,0.14
16,0.1478
17,0.1536
18,0.1708
19,0.1749
20,0.1644
21,0.1452
22,0.1376
23,0.1445
24,0.1582
25,0.1568
26,0.1623
27,0.1716
28,0.1884
29,0.1933
30,0.1967
31,0.1882
32,0.1795
33,0.1744
34,0.1835
35,0.193
36,0.2039
37,0.2073
38,0.2069
39,0.2078
40,0.2038
41,0.2077
42,0.2152
43,0.2213
44,0.225
45,0.2233
46,0.2184
47,0.2071
48,0.2045
49,0.216
50,0.2245
