Round,Accuracy
0,0.1026
1,0.3766
2,0.4034
3,0.3963
4,0.3927
5,0.3902
6,0.3837
7,0.3838
8,0.3839
9,0.3819
10,0.3819
11,0.3796
12,0.3811
13,0.3802
14,0.3801
15,0.3794
16,0.3798
17,0.3775
18,0.3764
19,0.3755
20,0.3756
21,0.3729
22,0.3751
23,0.3752
24,0.3759
25,0.374
26,0.374
27,0.3737
28,0.3728
29,0.3723
30,0.3705
31,0.3728
32,0.3696
33,0.3735
34,0.3694
35,0.371
36,0.3705
37,0.3709
38,0.3693
39,0.3691
40,0.3676
41,0.3695
42,0.3699
43,0.3657
44,0.3683
45,0.3644
46,0.3675
47,0.3655
48,0.3662
49,0.366
50,0.3665
