Round,Accuracy
0,0.0847
1,0.9713
2,0.9758
3,0.9859
4,0.9873
5,0.9878
6,0.9886
7,0.9891
8,0.9897
9,0.9898
10,0.9899
11,0.9902
12,0.9905
13,0.9901
14,0.9905
15,0.9904
16,0.9904
17,0.9904
18,0.9903
19,0.9902
20,0.9907
21,0.9906
22,0.9906
23,0.9907
24,0.9903
25,0.9902
26,0.9904
27,0.9904
28,0.9902
29,0.9903
30,0.9906
31,0.9906
32,0.9905
33,0.9905
34,0.9906
35,0.9903
36,0.9909
37,0.9909
38,0.9908
39,0.9909
40,0.9914
41,0.991
42,0.9909
43,0.9913
44,0.9915
45,0.9916
46,0.9914
47,0.9916
48,0.992
49,0.9915
50,0.9916
