Round,Accuracy
0,0.0776
1,0.1959
2,0.2668
3,0.2965
4,0.4114
5,0.5408
6,0.5656
7,0.6214
8,0.5289
9,0.5853
10,0.5563
11,0.6391
12,0.5947
13,0.6617
14,0.657
15,0.7356
16,0.688
17,0.7525
18,0.7351
19,0.7661
20,0.7466
21,0.774
22,0.7466
23,0.7708
24,0.7544
25,0.7766
26,0.7687
27,0.7861
28,0.7668
29,0.7863
30,0.767
31,0.7689
32,0.7609
33,0.7678
34,0.7348
35,0.7718
36,0.7631
37,0.7681
38,0.7712
39,0.7896
40,0.7833
41,0.7919
42,0.7594
43,0.7891
44,0.7734
45,0.8012
46,0.7861
47,0.8017
48,0.7881
49,0.8057
50,0.7874
