Round,Accuracy
0,0.067
1,0.2098
2,0.2908
3,0.3728
4,0.477
5,0.5117
6,0.5723
7,0.6162
8,0.6089
9,0.662
10,0.6305
11,0.6483
12,0.631
13,0.6759
14,0.6298
15,0.6552
16,0.6591
17,0.6903
18,0.701
19,0.7094
20,0.6965
21,0.7191
22,0.7187
23,0.7249
24,0.6991
25,0.7521
26,0.7372
27,0.7629
28,0.7387
29,0.769
30,0.7533
31,0.7673
32,0.7626
33,0.7771
34,0.7761
35,0.7772
36,0.772
37,0.7773
38,0.7759
39,0.7806
40,0.7837
41,0.7809
42,0.7747
43,0.7644
44,0.7618
45,0.7666
46,0.7629
47,0.771
48,0.7667
49,0.7792
50,0.7809
