Round,Accuracy
0,0.1
1,0.2201
2,0.1953
3,0.2272
4,0.4142
5,0.5113
6,0.6069
7,0.6734
8,0.6814
9,0.7177
10,0.7122
11,0.7413
12,0.7145
13,0.7357
14,0.6907
15,0.7306
16,0.6815
17,0.7372
18,0.716
19,0.7602
20,0.722
21,0.7675
22,0.7429
23,0.774
24,0.7329
25,0.7656
26,0.7502
27,0.7779
28,0.7535
29,0.7805
30,0.7845
31,0.7919
32,0.7574
33,0.7723
34,0.75
35,0.7749
36,0.7634
37,0.7803
38,0.7559
39,0.7971
40,0.7489
41,0.7796
42,0.7849
43,0.8009
44,0.7906
45,0.8097
46,0.7579
47,0.8023
48,0.7685
49,0.8076
50,0.7804
