Round,Accuracy
0,0.1002
1,0.2949
2,0.5107
3,0.5672
4,0.5987
5,0.6173
6,0.6291
7,0.641
8,0.648
9,0.6589
10,0.6629
11,0.6697
12,0.6714
13,0.6709
14,0.675
15,0.6794
16,0.6838
17,0.6854
18,0.6852
19,0.6845
20,0.685
21,0.6915
22,0.695
23,0.6957
24,0.6934
25,0.6986
26,0.6962
27,0.6976
28,0.7007
29,0.7
30,0.7015
31,0.6991
32,0.7024
33,0.7045
34,0.7037
35,0.7033
36,0.7047
37,0.7055
38,0.7047
39,0.7089
40,0.712
41,0.7057
42,0.7066
43,0.7097
44,0.7105
45,0.7055
46,0.7113
47,0.7096
48,0.7051
49,0.7087
50,0.7095
