Round,Avg Accuracy,Std Accuracy
0,0.0978,0.0031
1,0.3945,0.0141
2,0.3896,0.0219
3,0.4921,0.0115
4,0.5127,0.0130
5,0.5371,0.0066
6,0.5519,0.0054
7,0.5631,0.0045
8,0.5711,0.0048
9,0.5833,0.0041
10,0.5893,0.0029
11,0.5916,0.0019
12,0.5975,0.0019
13,0.6010,0.0010
14,0.6061,0.0033
15,0.6105,0.0013
16,0.6131,0.0035
17,0.6142,0.0056
18,0.6167,0.0027
19,0.6206,0.0056
20,0.6202,0.0019
21,0.6213,0.0050
22,0.6236,0.0048
23,0.6263,0.0054
24,0.6296,0.0038
25,0.6303,0.0036
26,0.6298,0.0037
27,0.6307,0.0013
28,0.6285,0.0036
29,0.6319,0.0022
30,0.6359,0.0058
31,0.6366,0.0036
32,0.6354,0.0074
33,0.6389,0.0081
34,0.6415,0.0060
35,0.6387,0.0030
36,0.6376,0.0047
37,0.6406,0.0066
38,0.6401,0.0060
39,0.6433,0.0044
40,0.6426,0.0063
41,0.6454,0.0054
42,0.6427,0.0035
43,0.6448,0.0024
44,0.6463,0.0039
45,0.6420,0.0009
46,0.6459,0.0028
47,0.6424,0.0037
48,0.6458,0.0058
49,0.6493,0.0030
50,0.6493,0.0034
