Round,Avg Accuracy,Std Accuracy
0,0.0994,0.0000
1,0.4794,0.0000
2,0.5181,0.0000
3,0.5369,0.0000
4,0.5376,0.0000
5,0.5449,0.0000
6,0.5478,0.0000
7,0.5419,0.0000
8,0.5541,0.0000
9,0.5584,0.0000
10,0.5546,0.0000
11,0.5555,0.0000
12,0.5569,0.0000
13,0.5518,0.0000
14,0.5597,0.0000
15,0.5501,0.0000
16,0.5467,0.0000
17,0.5566,0.0000
18,0.5535,0.0000
19,0.5582,0.0000
20,0.5479,0.0000
21,0.5538,0.0000
22,0.5544,0.0000
23,0.5539,0.0000
24,0.5447,0.0000
25,0.5511,0.0000
26,0.5568,0.0000
27,0.5648,0.0000
28,0.5503,0.0000
29,0.5620,0.0000
30,0.5557,0.0000
31,0.5540,0.0000
32,0.5580,0.0000
33,0.5510,0.0000
34,0.5593,0.0000
35,0.5609,0.0000
36,0.5525,0.0000
37,0.5494,0.0000
38,0.5538,0.0000
39,0.5566,0.0000
40,0.5520,0.0000
41,0.5576,0.0000
42,0.5567,0.0000
43,0.5563,0.0000
44,0.5520,0.0000
45,0.5603,0.0000
46,0.5570,0.0000
47,0.5568,0.0000
48,0.5644,0.0000
49,0.5610,0.0000
50,0.5664,0.0000
