Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.2499,0.0000
2,0.4490,0.0000
3,0.5103,0.0000
4,0.5382,0.0000
5,0.5529,0.0000
6,0.5679,0.0000
7,0.5781,0.0000
8,0.5810,0.0000
9,0.5877,0.0000
10,0.5941,0.0000
11,0.6019,0.0000
12,0.6052,0.0000
13,0.6116,0.0000
14,0.6150,0.0000
15,0.6179,0.0000
16,0.6172,0.0000
17,0.6206,0.0000
18,0.6274,0.0000
19,0.6272,0.0000
20,0.6278,0.0000
21,0.6295,0.0000
22,0.6287,0.0000
23,0.6284,0.0000
24,0.6315,0.0000
25,0.6305,0.0000
26,0.6331,0.0000
27,0.6337,0.0000
28,0.6341,0.0000
29,0.6321,0.0000
30,0.6366,0.0000
31,0.6364,0.0000
32,0.6388,0.0000
33,0.6381,0.0000
34,0.6374,0.0000
35,0.6414,0.0000
36,0.6436,0.0000
37,0.6426,0.0000
38,0.6433,0.0000
39,0.6459,0.0000
40,0.6444,0.0000
41,0.6453,0.0000
42,0.6457,0.0000
43,0.6454,0.0000
44,0.6457,0.0000
45,0.6470,0.0000
46,0.6470,0.0000
47,0.6461,0.0000
48,0.6475,0.0000
49,0.6485,0.0000
50,0.6469,0.0000
