Round,Avg Accuracy,Std Accuracy
0,0.1014,0.0061
1,0.2954,0.0331
2,0.4289,0.0183
3,0.4817,0.0074
4,0.5047,0.0024
5,0.5203,0.0039
6,0.5309,0.0028
7,0.5392,0.0016
8,0.5463,0.0036
9,0.5547,0.0032
10,0.5603,0.0059
11,0.5643,0.0063
12,0.5701,0.0036
13,0.5732,0.0033
14,0.5781,0.0040
15,0.5816,0.0042
16,0.5869,0.0078
17,0.5896,0.0065
18,0.5919,0.0066
19,0.5974,0.0061
20,0.5994,0.0068
21,0.6027,0.0080
22,0.6061,0.0076
23,0.6077,0.0077
24,0.6105,0.0089
25,0.6112,0.0080
26,0.6118,0.0090
27,0.6122,0.0085
28,0.6148,0.0077
29,0.6168,0.0076
30,0.6178,0.0090
31,0.6185,0.0082
32,0.6204,0.0072
33,0.6219,0.0057
34,0.6219,0.0065
35,0.6231,0.0074
36,0.6258,0.0081
37,0.6253,0.0082
38,0.6248,0.0073
39,0.6274,0.0080
40,0.6292,0.0086
41,0.6294,0.0076
42,0.6308,0.0076
43,0.6307,0.0067
44,0.6319,0.0071
45,0.6330,0.0075
46,0.6329,0.0076
47,0.6341,0.0081
48,0.6348,0.0081
49,0.6342,0.0086
50,0.6348,0.0088
