Round,Avg Accuracy,Std Accuracy
0,0.1003,0.0004
1,0.3020,0.0391
2,0.2106,0.0741
3,0.2623,0.0442
4,0.2835,0.0340
5,0.3030,0.0367
6,0.3290,0.0349
7,0.3600,0.0460
8,0.3678,0.0645
9,0.3934,0.0503
10,0.4175,0.0440
11,0.4255,0.0377
12,0.4249,0.0366
13,0.4335,0.0317
14,0.4454,0.0317
15,0.4576,0.0246
16,0.4662,0.0188
17,0.4692,0.0232
18,0.4675,0.0232
19,0.4686,0.0171
20,0.4796,0.0136
21,0.4842,0.0154
22,0.4818,0.0176
23,0.4835,0.0199
24,0.4889,0.0189
25,0.4878,0.0185
26,0.4812,0.0163
27,0.4800,0.0089
28,0.4848,0.0075
29,0.4918,0.0093
30,0.4960,0.0139
31,0.4981,0.0164
32,0.5034,0.0179
33,0.5063,0.0162
34,0.5041,0.0163
35,0.5047,0.0163
36,0.4999,0.0141
37,0.4977,0.0116
38,0.5013,0.0123
39,0.5069,0.0144
40,0.5093,0.0114
41,0.5143,0.0134
42,0.5162,0.0130
43,0.5176,0.0125
44,0.5206,0.0073
45,0.5191,0.0059
46,0.5206,0.0105
47,0.5200,0.0133
48,0.5200,0.0116
49,0.5187,0.0127
50,0.5172,0.0075
