Round,Accuracy
0,0.1004
1,0.3574
2,0.4413
3,0.4635
4,0.4739
5,0.476
6,0.4818
7,0.4781
8,0.4815
9,0.486
10,0.4852
11,0.4838
12,0.4819
13,0.4868
14,0.4837
15,0.4839
16,0.4821
17,0.4799
18,0.4792
19,0.4728
20,0.4776
21,0.4767
22,0.4719
23,0.4701
24,0.4745
25,0.4694
26,0.4772
27,0.4704
28,0.4713
29,0.4675
30,0.4622
31,0.4696
32,0.4688
33,0.4695
34,0.4747
35,0.4681
36,0.4707
37,0.4682
38,0.466
39,0.4692
40,0.4677
41,0.4633
42,0.4659
43,0.4626
44,0.4626
45,0.4629
46,0.4611
47,0.4656
48,0.4671
49,0.4647
50,0.4622
