Round,Accuracy
0,0.0966
1,0.2966
2,0.4285
3,0.4536
4,0.4702
5,0.4744
6,0.4765
7,0.4744
8,0.4725
9,0.4733
10,0.4803
11,0.4713
12,0.4753
13,0.4724
14,0.4755
15,0.4759
16,0.4764
17,0.4702
18,0.4687
19,0.4684
20,0.473
21,0.47
22,0.473
23,0.4729
24,0.4731
25,0.47
26,0.4699
27,0.4677
28,0.4629
29,0.4692
30,0.4616
31,0.4556
32,0.4591
33,0.4567
34,0.4642
35,0.4516
36,0.4577
37,0.4592
38,0.4645
39,0.4553
40,0.4582
41,0.4645
42,0.4575
43,0.4596
44,0.4518
45,0.4534
46,0.4593
47,0.459
48,0.458
49,0.4628
50,0.4605
