Round,Accuracy
0,0.0952
1,0.1655
2,0.2426
3,0.2179
4,0.2027
5,0.1911
6,0.1918
7,0.192
8,0.195
9,0.1911
10,0.1932
11,0.1962
12,0.1997
13,0.2032
14,0.2058
15,0.2028
16,0.209
17,0.2046
18,0.2079
19,0.2037
20,0.2036
21,0.2006
22,0.2006
23,0.1844
24,0.1939
25,0.1823
26,0.1898
27,0.189
28,0.1956
29,0.1928
30,0.2016
31,0.1976
32,0.1979
33,0.1961
34,0.2067
35,0.2083
36,0.2097
37,0.198
38,0.1991
39,0.1864
40,0.1951
41,0.1952
42,0.1927
43,0.1933
44,0.1796
45,0.1842
46,0.1835
47,0.1869
48,0.1643
49,0.1535
50,0.1631
