Round,Accuracy
0,0.1959
1,0.1959
2,0.212
3,0.3998
4,0.6394
5,0.7635
6,0.8133
7,0.8341
8,0.8453
9,0.8515
10,0.8535
11,0.8497
12,0.8469
13,0.8432
14,0.8418
15,0.8431
16,0.8477
17,0.8504
18,0.8533
19,0.8581
20,0.8609
21,0.8644
22,0.8672
23,0.8695
24,0.871
25,0.871
26,0.8723
27,0.8722
28,0.8721
29,0.8727
30,0.8732
31,0.8734
32,0.8737
33,0.8742
34,0.8741
35,0.8746
36,0.8747
37,0.8748
38,0.8747
39,0.8751
40,0.8745
41,0.8747
42,0.8751
43,0.8747
44,0.875
45,0.8758
46,0.876
47,0.8757
48,0.8747
49,0.8742
50,0.8747
