Round,Accuracy
0,0.1
1,0.3849
2,0.4178
3,0.4087
4,0.405
5,0.403
6,0.4008
7,0.401
8,0.3977
9,0.3999
10,0.3977
11,0.3971
12,0.3939
13,0.3939
14,0.3923
15,0.3932
16,0.3941
17,0.3933
18,0.3914
19,0.3936
20,0.3929
21,0.3901
22,0.3921
23,0.3907
24,0.3874
25,0.3903
26,0.3911
27,0.3893
28,0.3864
29,0.3898
30,0.3883
31,0.3884
32,0.3874
33,0.3889
34,0.3882
35,0.3874
36,0.3883
37,0.3876
38,0.3877
39,0.3876
40,0.3858
41,0.3883
42,0.3846
43,0.3858
44,0.3879
45,0.3855
46,0.3848
47,0.3841
48,0.3851
49,0.3863
50,0.3847
