Round,Avg Accuracy,Std Accuracy
0,0.1003,0.0016
1,0.3082,0.0221
2,0.4497,0.0213
3,0.5028,0.0146
4,0.5335,0.0150
5,0.5544,0.0125
6,0.5677,0.0138
7,0.5802,0.0096
8,0.5893,0.0079
9,0.5998,0.0051
10,0.6034,0.0050
11,0.6100,0.0043
12,0.6173,0.0027
13,0.6200,0.0012
14,0.6247,0.0021
15,0.6290,0.0037
16,0.6328,0.0044
17,0.6359,0.0044
18,0.6404,0.0053
19,0.6435,0.0050
20,0.6481,0.0033
21,0.6516,0.0042
22,0.6522,0.0043
23,0.6551,0.0022
24,0.6565,0.0049
25,0.6601,0.0063
26,0.6643,0.0066
27,0.6654,0.0047
28,0.6673,0.0063
29,0.6701,0.0044
30,0.6719,0.0043
31,0.6742,0.0044
32,0.6766,0.0042
33,0.6765,0.0052
34,0.6775,0.0043
35,0.6777,0.0035
36,0.6789,0.0051
37,0.6819,0.0036
38,0.6823,0.0060
39,0.6838,0.0050
40,0.6854,0.0040
41,0.6853,0.0055
42,0.6866,0.0055
43,0.6864,0.0064
44,0.6883,0.0056
45,0.6900,0.0056
46,0.6912,0.0049
47,0.6921,0.0065
48,0.6935,0.0059
49,0.6950,0.0058
50,0.6953,0.0059
