Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0033
1,0.4703,0.0053
2,0.5515,0.0080
3,0.5952,0.0047
4,0.6231,0.0047
5,0.6379,0.0008
6,0.6487,0.0059
7,0.6588,0.0025
8,0.6678,0.0021
9,0.6721,0.0010
10,0.6786,0.0012
11,0.6859,0.0030
12,0.6864,0.0042
13,0.6877,0.0051
14,0.6946,0.0022
15,0.6962,0.0035
16,0.6986,0.0071
17,0.6986,0.0041
18,0.7007,0.0043
19,0.7036,0.0048
20,0.7053,0.0051
21,0.7081,0.0051
22,0.7078,0.0050
23,0.7077,0.0059
24,0.7109,0.0082
25,0.7115,0.0046
26,0.7130,0.0049
27,0.7135,0.0049
28,0.7134,0.0045
29,0.7159,0.0058
30,0.7184,0.0055
31,0.7175,0.0044
32,0.7171,0.0040
33,0.7182,0.0057
34,0.7174,0.0039
35,0.7212,0.0045
36,0.7190,0.0036
37,0.7200,0.0019
38,0.7201,0.0052
39,0.7213,0.0036
40,0.7191,0.0034
41,0.7213,0.0046
42,0.7235,0.0045
43,0.7228,0.0042
44,0.7222,0.0053
45,0.7238,0.0035
46,0.7237,0.0026
47,0.7240,0.0033
48,0.7259,0.0049
49,0.7241,0.0050
50,0.7259,0.0051
