Round,Avg Accuracy,Std Accuracy
0,0.1015,0.0022
1,0.1671,0.0486
2,0.2916,0.0373
3,0.3719,0.0341
4,0.4035,0.0421
5,0.4246,0.0355
6,0.4467,0.0284
7,0.4663,0.0214
8,0.4850,0.0144
9,0.5024,0.0100
10,0.5171,0.0117
11,0.5284,0.0163
12,0.5369,0.0213
13,0.5433,0.0227
14,0.5484,0.0184
15,0.5538,0.0171
16,0.5589,0.0161
17,0.5650,0.0137
18,0.5708,0.0097
19,0.5759,0.0063
20,0.5839,0.0022
21,0.5892,0.0031
22,0.5978,0.0056
23,0.6037,0.0097
24,0.6103,0.0114
25,0.6168,0.0104
26,0.6219,0.0098
27,0.6291,0.0087
28,0.6354,0.0080
29,0.6419,0.0088
30,0.6474,0.0086
31,0.6510,0.0080
32,0.6535,0.0084
33,0.6566,0.0100
34,0.6592,0.0096
35,0.6610,0.0080
36,0.6632,0.0067
37,0.6648,0.0052
38,0.6682,0.0039
39,0.6704,0.0044
40,0.6715,0.0050
41,0.6750,0.0058
42,0.6771,0.0054
43,0.6775,0.0053
44,0.6789,0.0070
45,0.6799,0.0068
46,0.6812,0.0060
47,0.6827,0.0049
48,0.6840,0.0051
49,0.6847,0.0049
50,0.6847,0.0037
