Round,Accuracy
0,0.0815
1,0.2054
2,0.356
3,0.5643
4,0.6708
5,0.7476
6,0.7545
7,0.7837
8,0.7846
9,0.7976
10,0.7911
11,0.7962
12,0.798
13,0.7909
14,0.801
15,0.802
16,0.7977
17,0.8047
18,0.8014
19,0.8095
20,0.8074
21,0.8057
22,0.8044
23,0.8111
24,0.7989
25,0.8092
26,0.8049
27,0.8125
28,0.8113
29,0.8079
30,0.8117
31,0.8147
32,0.8002
33,0.8134
34,0.8104
35,0.8178
36,0.8126
37,0.8179
38,0.8131
39,0.8179
40,0.8167
41,0.8101
42,0.8142
43,0.8121
44,0.8105
45,0.8115
46,0.8103
47,0.8203
48,0.8171
49,0.8166
50,0.8048
