Round,Accuracy
0,0.4819
1,0.4822
2,0.4822
3,0.4822
4,0.4854
5,0.5073
6,0.5628
7,0.5632
8,0.5544
9,0.5419
10,0.5166
11,0.4951
12,0.4742
13,0.4682
14,0.4815
15,0.491
16,0.4884
17,0.4886
18,0.4637
19,0.4241
20,0.4101
21,0.4387
22,0.4798
23,0.5002
24,0.5067
25,0.5088
26,0.5125
27,0.5166
28,0.5129
29,0.509
30,0.5006
31,0.5026
32,0.5037
33,0.5026
34,0.506
35,0.5056
36,0.5097
37,0.5095
38,0.5054
39,0.506
40,0.5049
41,0.5002
42,0.5011
43,0.4976
44,0.4931
45,0.4951
46,0.4953
47,0.4991
48,0.5032
49,0.5056
50,0.509
