Round,Accuracy
0,0.1816
1,0.8027
2,0.9656
3,0.9735
4,0.9785
5,0.9811
6,0.9821
7,0.9838
8,0.9797
9,0.985
10,0.9857
11,0.9844
12,0.9857
13,0.9858
14,0.9855
15,0.9862
16,0.9861
17,0.9865
18,0.9869
19,0.9872
20,0.9868
21,0.9872
22,0.9869
23,0.9877
24,0.9879
25,0.9868
26,0.9873
27,0.9878
28,0.9876
29,0.9875
30,0.9881
31,0.9872
32,0.9874
33,0.9875
34,0.9876
35,0.988
36,0.9882
37,0.9883
38,0.9879
39,0.9878
40,0.9876
41,0.988
42,0.9881
43,0.9883
44,0.9884
45,0.9877
46,0.9884
47,0.9882
48,0.988
49,0.9883
50,0.9883
