Round,Accuracy
0,0.1906
1,0.7676
2,0.9564
3,0.9716
4,0.9772
5,0.9802
6,0.9813
7,0.9828
8,0.9839
9,0.9849
10,0.9854
11,0.9857
12,0.9859
13,0.9868
14,0.9877
15,0.9866
16,0.9861
17,0.9869
18,0.987
19,0.9876
20,0.9877
21,0.988
22,0.9878
23,0.9871
24,0.9872
25,0.9863
26,0.9872
27,0.9878
28,0.9879
29,0.9875
30,0.9876
31,0.988
32,0.9886
33,0.9881
34,0.9884
35,0.9884
36,0.9882
37,0.9885
38,0.9883
39,0.9875
40,0.9887
41,0.9884
42,0.9883
43,0.9881
44,0.9883
45,0.9879
46,0.9885
47,0.9884
48,0.9884
49,0.9883
50,0.9881
