Round,Accuracy
0,0.0659
1,0.7599
2,0.9351
3,0.9715
4,0.9763
5,0.981
6,0.983
7,0.9839
8,0.984
9,0.9853
10,0.9858
11,0.9853
12,0.9856
13,0.9861
14,0.9863
15,0.986
16,0.9862
17,0.9853
18,0.9864
19,0.9861
20,0.9866
21,0.987
22,0.9867
23,0.987
24,0.9874
25,0.9869
26,0.9872
27,0.9875
28,0.9872
29,0.9875
30,0.9876
31,0.9878
32,0.9875
33,0.9883
34,0.9881
35,0.9879
36,0.9877
37,0.9884
38,0.9876
39,0.9879
40,0.9881
41,0.9885
42,0.9883
43,0.9881
44,0.988
45,0.9882
46,0.9876
47,0.9883
48,0.9884
49,0.9882
50,0.9882
