Round,Accuracy
0,0.1086
1,0.7816
2,0.963
3,0.9679
4,0.9785
5,0.9817
6,0.9812
7,0.9831
8,0.9837
9,0.985
10,0.9856
11,0.987
12,0.9874
13,0.9872
14,0.9875
15,0.9877
16,0.9865
17,0.9875
18,0.9873
19,0.987
20,0.9873
21,0.9876
22,0.9881
23,0.9884
24,0.9879
25,0.9886
26,0.9886
27,0.9889
28,0.9885
29,0.9883
30,0.9884
31,0.9883
32,0.9884
33,0.9874
34,0.9891
35,0.9886
36,0.9888
37,0.9895
38,0.9889
39,0.9887
40,0.9895
41,0.9891
42,0.9894
43,0.9898
44,0.9892
45,0.989
46,0.9897
47,0.9891
48,0.9891
49,0.9895
50,0.9893
