Round,Accuracy
0,0.7649
1,0.8566
2,0.8564
3,0.8578
4,0.8531
5,0.8472
6,0.8409
7,0.84
8,0.8462
9,0.8386
10,0.8334
11,0.8369
12,0.8314
13,0.8342
14,0.8325
15,0.8377
16,0.8376
17,0.8368
18,0.8325
19,0.8254
20,0.8319
21,0.8333
22,0.8287
23,0.8291
24,0.8277
25,0.8333
26,0.8303
27,0.8253
28,0.8302
29,0.8285
30,0.8247
31,0.8323
32,0.8285
33,0.8325
34,0.8325
35,0.83
36,0.825
37,0.8302
38,0.8302
39,0.8283
40,0.8277
41,0.8271
42,0.8283
43,0.8282
44,0.8293
45,0.8277
46,0.8248
47,0.8253
48,0.8259
49,0.8253
50,0.8268
