Round,Accuracy
0,0.1
1,0.2261
2,0.309
3,0.5058
4,0.5973
5,0.6291
6,0.6498
7,0.6728
8,0.694
9,0.7124
10,0.7255
11,0.731
12,0.7494
13,0.7595
14,0.7654
15,0.7728
16,0.7818
17,0.7861
18,0.7905
19,0.7928
20,0.7957
21,0.8044
22,0.8057
23,0.8027
24,0.8075
25,0.8106
26,0.8097
27,0.8109
28,0.8141
29,0.8203
30,0.8204
31,0.817
32,0.8227
33,0.8203
34,0.8195
35,0.823
36,0.8218
37,0.8237
38,0.8254
39,0.8243
40,0.8254
41,0.8302
42,0.8294
43,0.8304
44,0.8291
45,0.8245
46,0.8274
47,0.8263
48,0.8278
49,0.8323
50,0.8288
