Round,Accuracy
0,0.1
1,0.2163
2,0.2676
3,0.274
4,0.2809
5,0.2647
6,0.2639
7,0.2842
8,0.2723
9,0.2644
10,0.2608
11,0.2488
12,0.2515
13,0.2424
14,0.2419
15,0.2446
16,0.2349
17,0.2334
18,0.2344
19,0.2282
20,0.2272
21,0.2294
22,0.2291
23,0.2337
24,0.224
25,0.2325
26,0.2247
27,0.2224
28,0.2152
29,0.2142
30,0.2075
31,0.21
32,0.2086
33,0.2119
34,0.2123
35,0.2145
36,0.2085
37,0.2058
38,0.2086
39,0.2042
40,0.2007
41,0.1981
42,0.2033
43,0.2088
44,0.2019
45,0.2043
46,0.196
47,0.1922
48,0.1909
49,0.1764
50,0.1881
