Round,Accuracy
0,0.1
1,0.2283
2,0.2658
3,0.2745
4,0.2543
5,0.2607
6,0.2517
7,0.2458
8,0.2398
9,0.243
10,0.2351
11,0.2326
12,0.2267
13,0.2279
14,0.2298
15,0.2282
16,0.221
17,0.2189
18,0.227
19,0.2233
20,0.2182
21,0.2193
22,0.2247
23,0.2113
24,0.2189
25,0.2128
26,0.206
27,0.2111
28,0.2162
29,0.2142
30,0.2097
31,0.214
32,0.2098
33,0.2043
34,0.2036
35,0.197
36,0.1861
37,0.1998
38,0.1959
39,0.1965
40,0.1959
41,0.1939
42,0.1968
43,0.1892
44,0.1914
45,0.179
46,0.1891
47,0.1913
48,0.1877
49,0.1928
50,0.1907
