Round,Accuracy
0,0.0
1,0.4822
2,0.5082
3,0.5215
4,0.5546
5,0.5705
6,0.5708
7,0.5809
8,0.5897
9,0.5871
10,0.5916
11,0.5841
12,0.5929
13,0.5852
14,0.5847
15,0.5865
16,0.5839
17,0.5809
18,0.5828
19,0.5811
20,0.5826
21,0.5856
22,0.5583
23,0.5744
24,0.5497
25,0.5176
26,0.5746
27,0.5686
28,0.5787
29,0.563
30,0.5374
31,0.5656
32,0.5815
33,0.5662
34,0.5785
35,0.571
36,0.5783
37,0.5761
38,0.5374
39,0.5748
40,0.5768
41,0.5759
42,0.5806
43,0.5746
44,0.5791
45,0.5755
46,0.5733
47,0.5768
48,0.5817
49,0.5781
50,0.5813
