Round,Accuracy
0,0.0
1,0.4845
2,0.5695
3,0.5923
4,0.5682
5,0.5508
6,0.5832
7,0.5157
8,0.5609
9,0.5484
10,0.4841
11,0.5742
12,0.5355
13,0.5503
14,0.5746
15,0.5508
16,0.5684
17,0.572
18,0.5802
19,0.5684
20,0.569
21,0.5776
22,0.5587
23,0.563
24,0.5819
25,0.5716
26,0.5669
27,0.5817
28,0.563
29,0.5729
30,0.5682
31,0.5757
32,0.5675
33,0.5744
34,0.5774
35,0.572
36,0.5735
37,0.5811
38,0.5729
39,0.5806
40,0.5783
41,0.5576
42,0.5647
43,0.5716
44,0.5791
45,0.5748
46,0.577
47,0.5733
48,0.5761
49,0.5815
50,0.5778
