Round,Accuracy
0,0.1141
1,0.9522
2,0.982
3,0.9858
4,0.9875
5,0.9879
6,0.9883
7,0.9892
8,0.9895
9,0.9895
10,0.9892
11,0.9894
12,0.9894
13,0.9899
14,0.9896
15,0.9896
16,0.99
17,0.9898
18,0.9898
19,0.9894
20,0.99
21,0.9901
22,0.9903
23,0.9895
24,0.9892
25,0.9894
26,0.9895
27,0.9895
28,0.9895
29,0.9897
30,0.99
31,0.9898
32,0.99
33,0.9896
34,0.9897
35,0.9898
36,0.9893
37,0.9897
38,0.9893
39,0.9895
40,0.9896
41,0.9905
42,0.9897
43,0.9894
44,0.9898
45,0.9904
46,0.9903
47,0.9901
48,0.9901
49,0.9903
50,0.9903
