Round,Avg Accuracy,Std Accuracy
0,0.0776,0.0000
1,0.4232,0.0000
2,0.7095,0.0000
3,0.7744,0.0000
4,0.8062,0.0000
5,0.8286,0.0000
6,0.8345,0.0000
7,0.8410,0.0000
8,0.8410,0.0000
9,0.8460,0.0000
10,0.8509,0.0000
11,0.8517,0.0000
12,0.8489,0.0000
13,0.8536,0.0000
14,0.8514,0.0000
15,0.8534,0.0000
16,0.8557,0.0000
17,0.8557,0.0000
18,0.8564,0.0000
19,0.8549,0.0000
20,0.8563,0.0000
21,0.8577,0.0000
22,0.8575,0.0000
23,0.8569,0.0000
24,0.8568,0.0000
25,0.8586,0.0000
26,0.8568,0.0000
27,0.8576,0.0000
28,0.8603,0.0000
29,0.8579,0.0000
30,0.8588,0.0000
31,0.8574,0.0000
32,0.8579,0.0000
33,0.8604,0.0000
34,0.8594,0.0000
35,0.8596,0.0000
36,0.8601,0.0000
37,0.8591,0.0000
38,0.8589,0.0000
39,0.8591,0.0000
40,0.8588,0.0000
41,0.8594,0.0000
42,0.8581,0.0000
43,0.8591,0.0000
44,0.8555,0.0000
45,0.8587,0.0000
46,0.8569,0.0000
47,0.8578,0.0000
48,0.8593,0.0000
49,0.8575,0.0000
50,0.8569,0.0000
