Round,Avg Accuracy,Std Accuracy
0,0.0613,0.0000
1,0.3060,0.0000
2,0.7080,0.0000
3,0.7827,0.0000
4,0.8090,0.0000
5,0.8288,0.0000
6,0.8364,0.0000
7,0.8390,0.0000
8,0.8475,0.0000
9,0.8473,0.0000
10,0.8532,0.0000
11,0.8553,0.0000
12,0.8538,0.0000
13,0.8562,0.0000
14,0.8570,0.0000
15,0.8581,0.0000
16,0.8575,0.0000
17,0.8595,0.0000
18,0.8599,0.0000
19,0.8607,0.0000
20,0.8604,0.0000
21,0.8583,0.0000
22,0.8598,0.0000
23,0.8611,0.0000
24,0.8607,0.0000
25,0.8614,0.0000
26,0.8607,0.0000
27,0.8615,0.0000
28,0.8607,0.0000
29,0.8617,0.0000
30,0.8629,0.0000
31,0.8632,0.0000
32,0.8608,0.0000
33,0.8636,0.0000
34,0.8632,0.0000
35,0.8647,0.0000
36,0.8645,0.0000
37,0.8641,0.0000
38,0.8639,0.0000
39,0.8648,0.0000
40,0.8642,0.0000
41,0.8647,0.0000
42,0.8641,0.0000
43,0.8654,0.0000
44,0.8642,0.0000
45,0.8638,0.0000
46,0.8644,0.0000
47,0.8631,0.0000
48,0.8651,0.0000
49,0.8640,0.0000
50,0.8634,0.0000
