Round,Avg Accuracy,Std Accuracy
0,0.1159,0.0336
1,0.2179,0.0182
2,0.6153,0.0404
3,0.7439,0.0137
4,0.7837,0.0048
5,0.8066,0.0053
6,0.8260,0.0022
7,0.8361,0.0025
8,0.8435,0.0005
9,0.8460,0.0025
10,0.8498,0.0025
11,0.8522,0.0034
12,0.8521,0.0027
13,0.8557,0.0020
14,0.8571,0.0009
15,0.8594,0.0028
16,0.8593,0.0026
17,0.8607,0.0007
18,0.8606,0.0021
19,0.8621,0.0011
20,0.8598,0.0007
21,0.8614,0.0005
22,0.8628,0.0005
23,0.8624,0.0019
24,0.8636,0.0013
25,0.8643,0.0016
26,0.8629,0.0009
27,0.8631,0.0017
28,0.8631,0.0008
29,0.8646,0.0010
30,0.8629,0.0002
31,0.8630,0.0014
32,0.8627,0.0006
33,0.8632,0.0017
34,0.8648,0.0011
35,0.8639,0.0018
36,0.8636,0.0020
37,0.8651,0.0010
38,0.8646,0.0014
39,0.8650,0.0014
40,0.8642,0.0003
41,0.8649,0.0009
42,0.8651,0.0020
43,0.8644,0.0017
44,0.8650,0.0019
45,0.8653,0.0013
46,0.8642,0.0012
47,0.8660,0.0011
48,0.8654,0.0009
49,0.8644,0.0006
50,0.8648,0.0010
