Round,Accuracy
0,0.0961
1,0.6181
2,0.7834
3,0.8161
4,0.8115
5,0.847
6,0.8511
7,0.8666
8,0.8706
9,0.8696
10,0.8693
11,0.873
12,0.8739
13,0.8781
14,0.8814
15,0.8777
16,0.8812
17,0.8814
18,0.8839
19,0.884
20,0.885
21,0.8836
22,0.8862
23,0.8838
24,0.884
25,0.885
26,0.8865
27,0.8839
28,0.8821
29,0.8832
30,0.8829
31,0.8813
32,0.8814
33,0.8827
34,0.8851
35,0.8816
36,0.8793
37,0.8815
38,0.8829
39,0.8825
40,0.8827
41,0.8844
42,0.8838
43,0.8843
44,0.8826
45,0.881
46,0.8862
47,0.8849
48,0.8839
49,0.8814
50,0.8827
