Round,Accuracy
0,0.0994
1,0.1792
2,0.5442
3,0.6788
4,0.6813
5,0.7761
6,0.8037
7,0.8026
8,0.8115
9,0.8053
10,0.8223
11,0.8224
12,0.8258
13,0.839
14,0.8502
15,0.8513
16,0.8542
17,0.8598
18,0.8605
19,0.8633
20,0.8654
21,0.8626
22,0.8635
23,0.8647
24,0.8663
25,0.8634
26,0.8654
27,0.8687
28,0.8672
29,0.8694
30,0.8663
31,0.8651
32,0.8673
33,0.8696
34,0.8667
35,0.8654
36,0.8683
37,0.8705
38,0.8699
39,0.8684
40,0.8705
41,0.8695
42,0.8665
43,0.8662
44,0.8684
45,0.8699
46,0.8684
47,0.8656
48,0.8702
49,0.8675
50,0.8687
