Round,Accuracy
0,0.0613
1,0.1959
2,0.5054
3,0.6488
4,0.6779
5,0.7043
6,0.7338
7,0.7144
8,0.7243
9,0.7047
10,0.7258
11,0.7249
12,0.7283
13,0.7218
14,0.7272
15,0.7134
16,0.7332
17,0.7116
18,0.7221
19,0.7045
20,0.7208
21,0.7273
22,0.7412
23,0.7266
24,0.7322
25,0.725
26,0.7214
27,0.7264
28,0.7088
29,0.7289
30,0.7263
31,0.741
32,0.7221
33,0.727
34,0.7346
35,0.7081
36,0.7243
37,0.7379
38,0.7221
39,0.7394
40,0.7267
41,0.7144
42,0.7394
43,0.7216
44,0.72
45,0.7203
46,0.7233
47,0.7235
48,0.7274
49,0.7194
50,0.7065
