Round,Accuracy
0,0.1041
1,0.1959
2,0.6416
3,0.6718
4,0.6786
5,0.686
6,0.6664
7,0.68
8,0.6812
9,0.6787
10,0.6987
11,0.6672
12,0.6668
13,0.6778
14,0.6974
15,0.6718
16,0.6737
17,0.6562
18,0.6749
19,0.6824
20,0.6714
21,0.6727
22,0.6682
23,0.6841
24,0.6284
25,0.6727
26,0.6737
27,0.6757
28,0.6574
29,0.6616
30,0.6882
31,0.6788
32,0.6579
33,0.6496
34,0.6696
35,0.6677
36,0.6545
37,0.6588
38,0.6747
39,0.6661
40,0.6635
41,0.6568
42,0.6543
43,0.621
44,0.6376
45,0.6526
46,0.6514
47,0.6368
48,0.6465
49,0.6333
50,0.6479
