Round,Accuracy
0,0.0308
1,0.4854
2,0.5342
3,0.5669
4,0.5892
5,0.5834
6,0.5585
7,0.572
8,0.571
9,0.5688
10,0.5114
11,0.5471
12,0.5402
13,0.5591
14,0.4613
15,0.54
16,0.5402
17,0.5555
18,0.5684
19,0.5658
20,0.5153
21,0.569
22,0.5572
23,0.5323
24,0.5563
25,0.5684
26,0.5716
27,0.5682
28,0.5688
29,0.5725
30,0.5316
31,0.5271
32,0.5671
33,0.5639
34,0.5505
35,0.5645
36,0.5714
37,0.5682
38,0.5733
39,0.5686
40,0.571
41,0.5712
42,0.5718
43,0.5723
44,0.5684
45,0.5615
46,0.5746
47,0.5723
48,0.5692
49,0.5654
50,0.5753
