Round,Accuracy
0,0.1024
1,0.4822
2,0.5013
3,0.5088
4,0.5454
5,0.5559
6,0.5798
7,0.5753
8,0.5822
9,0.58
10,0.5847
11,0.5811
12,0.574
13,0.5759
14,0.5475
15,0.5596
16,0.5703
17,0.5323
18,0.5671
19,0.5441
20,0.5353
21,0.5533
22,0.563
23,0.5546
24,0.5572
25,0.5703
26,0.5596
27,0.5514
28,0.5744
29,0.566
30,0.5467
31,0.5499
32,0.5662
33,0.5533
34,0.5643
35,0.5518
36,0.5615
37,0.5475
38,0.5499
39,0.5363
40,0.5645
41,0.568
42,0.5634
43,0.5578
44,0.5606
45,0.5604
46,0.5518
47,0.5632
48,0.5594
49,0.5499
50,0.5639
