Round,Accuracy
0,0.101
1,0.0984
2,0.101
3,0.1009
4,0.1009
5,0.1009
6,0.1009
7,0.1028
8,0.1028
9,0.1135
10,0.1135
11,0.1135
12,0.0982
13,0.1032
14,0.1032
15,0.0892
16,0.101
17,0.1135
18,0.098
19,0.0974
20,0.101
21,0.0982
22,0.0892
23,0.1135
24,0.1135
25,0.098
26,0.0974
27,0.101
28,0.101
29,0.101
30,0.1028
31,0.1032
32,0.1135
33,0.1135
34,0.0974
35,0.0982
36,0.1028
37,0.0892
38,0.1032
39,0.1135
40,0.1135
41,0.101
42,0.101
43,0.1028
44,0.1032
45,0.1009
46,0.1135
47,0.0982
48,0.1135
49,0.1028
50,0.1028
