Round,Accuracy
0,0.2351
1,0.8578
2,0.8478
3,0.8432
4,0.8402
5,0.8376
6,0.8383
7,0.8365
8,0.8357
9,0.8377
10,0.836
11,0.8426
12,0.8411
13,0.8414
14,0.8377
15,0.8397
16,0.8354
17,0.8294
18,0.8385
19,0.8329
20,0.8377
21,0.8323
22,0.8363
23,0.8399
24,0.8362
25,0.8319
26,0.834
27,0.8382
28,0.8342
29,0.8333
30,0.8343
31,0.8336
32,0.8303
33,0.8334
34,0.8333
35,0.8299
36,0.8314
37,0.8319
38,0.8305
39,0.8336
40,0.8328
41,0.829
42,0.8339
43,0.8328
44,0.8334
45,0.8305
46,0.8308
47,0.8342
48,0.8319
49,0.83
50,0.8333
