Round,Accuracy
0,0.7649
1,0.8515
2,0.8586
3,0.8586
4,0.8587
5,0.8598
6,0.8594
7,0.8594
8,0.8567
9,0.8528
10,0.8521
11,0.8508
12,0.8498
13,0.8509
14,0.8486
15,0.8494
16,0.8528
17,0.8463
18,0.8478
19,0.8501
20,0.8501
21,0.8488
22,0.8445
23,0.8415
24,0.8515
25,0.8431
26,0.8443
27,0.842
28,0.8437
29,0.8434
30,0.8446
31,0.8394
32,0.8417
33,0.8405
34,0.8382
35,0.84
36,0.8399
37,0.8437
38,0.8369
39,0.8392
40,0.8409
41,0.8386
42,0.8422
43,0.8379
44,0.8415
45,0.8412
46,0.8386
47,0.8386
48,0.8399
49,0.8405
50,0.8389
