Round,Accuracy
0,0.101
1,0.9796
2,0.9852
3,0.9876
4,0.9882
5,0.9886
6,0.9892
7,0.9895
8,0.9896
9,0.9899
10,0.99
11,0.9904
12,0.9905
13,0.9906
14,0.99
15,0.9905
16,0.9907
17,0.9907
18,0.9902
19,0.9907
20,0.9905
21,0.9908
22,0.9904
23,0.9907
24,0.99
25,0.9904
26,0.9905
27,0.9904
28,0.9905
29,0.9906
30,0.9906
31,0.9906
32,0.9908
33,0.9906
34,0.9909
35,0.9909
36,0.9908
37,0.9908
38,0.9905
39,0.9904
40,0.9905
41,0.9908
42,0.9904
43,0.9904
44,0.9907
45,0.9906
46,0.9907
47,0.9905
48,0.9909
49,0.9908
50,0.991
