Round,Accuracy
0,0.1404
1,0.9761
2,0.9844
3,0.9866
4,0.9871
5,0.9877
6,0.9881
7,0.9886
8,0.9886
9,0.9883
10,0.9889
11,0.9888
12,0.989
13,0.9888
14,0.9893
15,0.9893
16,0.9895
17,0.9892
18,0.9895
19,0.9895
20,0.9893
21,0.9893
22,0.9897
23,0.9899
24,0.9894
25,0.9895
26,0.9901
27,0.9902
28,0.99
29,0.9897
30,0.99
31,0.9899
32,0.9902
33,0.9905
34,0.99
35,0.9903
36,0.9897
37,0.9897
38,0.99
39,0.9899
40,0.9905
41,0.9906
42,0.9901
43,0.9902
44,0.9903
45,0.9901
46,0.9901
47,0.99
48,0.9899
49,0.9899
50,0.9899
