Round,Accuracy
0,0.0984
1,0.2421
2,0.3161
3,0.3772
4,0.4376
5,0.4656
6,0.4845
7,0.5037
8,0.5252
9,0.5128
10,0.5412
11,0.5444
12,0.5521
13,0.5581
14,0.5643
15,0.569
16,0.5682
17,0.5655
18,0.579
19,0.5748
20,0.5879
21,0.5946
22,0.5866
23,0.5953
24,0.6008
25,0.5935
26,0.5983
27,0.602
28,0.6056
29,0.6021
30,0.6052
31,0.601
32,0.6071
33,0.6018
34,0.6047
35,0.5991
36,0.6056
37,0.6122
38,0.603
39,0.6086
40,0.6042
41,0.6052
42,0.6114
43,0.6115
44,0.6077
45,0.6045
46,0.6099
47,0.6156
48,0.6182
49,0.607
50,0.6055
