Round,Accuracy
0,0.0897
1,0.2184
2,0.3066
3,0.3756
4,0.4618
5,0.5069
6,0.5212
7,0.5441
8,0.5434
9,0.5469
10,0.5556
11,0.5518
12,0.5572
13,0.5553
14,0.5643
15,0.5639
16,0.5655
17,0.562
18,0.5652
19,0.5617
20,0.57
21,0.5643
22,0.5688
23,0.5681
24,0.5681
25,0.5739
26,0.5674
27,0.5748
28,0.5723
29,0.5783
30,0.573
31,0.5638
32,0.5724
33,0.5756
34,0.5792
35,0.5691
36,0.5743
37,0.572
38,0.5686
39,0.5727
40,0.5718
41,0.573
42,0.574
43,0.5773
44,0.5735
45,0.5739
46,0.5731
47,0.5822
48,0.5717
49,0.5819
50,0.5833
