Round,Accuracy
0,0.1
1,0.1
2,0.1068
3,0.181
4,0.2382
5,0.2558
6,0.2688
7,0.2872
8,0.3062
9,0.319
10,0.3284
11,0.3275
12,0.3222
13,0.3155
14,0.3133
15,0.3091
16,0.3093
17,0.3082
18,0.3077
19,0.3092
20,0.3084
21,0.3101
22,0.3105
23,0.3111
24,0.3108
25,0.3089
26,0.3076
27,0.3063
28,0.305
29,0.3042
30,0.3023
31,0.3023
32,0.3009
33,0.3017
34,0.3033
35,0.3063
36,0.3088
37,0.3107
38,0.3121
39,0.3123
40,0.3121
41,0.3123
42,0.313
43,0.3127
44,0.3119
45,0.3115
46,0.3111
47,0.311
48,0.3106
49,0.3107
50,0.31
