Round,Accuracy
0,0.7649
1,0.8271
2,0.7339
3,0.7912
4,0.8462
5,0.8558
6,0.8526
7,0.8581
8,0.8549
9,0.8505
10,0.8505
11,0.8548
12,0.8574
13,0.8566
14,0.8548
15,0.8498
16,0.8451
17,0.8472
18,0.8492
19,0.8511
20,0.852
21,0.8531
22,0.8549
23,0.8528
24,0.8483
25,0.8472
26,0.8455
27,0.8478
28,0.8491
29,0.8483
30,0.8466
31,0.8446
32,0.8412
33,0.8412
34,0.8419
35,0.8448
36,0.8454
37,0.8432
38,0.8439
39,0.8422
40,0.8439
41,0.8423
42,0.8429
43,0.8431
44,0.8434
45,0.8412
46,0.8412
47,0.8448
48,0.8429
49,0.8431
50,0.8451
