Round,Accuracy
0,0.7649
1,0.7702
2,0.8414
3,0.8047
4,0.7778
5,0.8331
6,0.8515
7,0.8564
8,0.8552
9,0.8557
10,0.8557
11,0.8478
12,0.8494
13,0.8478
14,0.8501
15,0.8472
16,0.85
17,0.8514
18,0.8514
19,0.8475
20,0.8446
21,0.8491
22,0.8471
23,0.8458
24,0.844
25,0.8432
26,0.8406
27,0.8357
28,0.8348
29,0.8356
30,0.8412
31,0.8434
32,0.8405
33,0.8429
34,0.8396
35,0.8359
36,0.8326
37,0.8346
38,0.8349
39,0.8368
40,0.8397
41,0.8414
42,0.8405
43,0.838
44,0.8346
45,0.8371
46,0.8322
47,0.8346
48,0.8348
49,0.8351
50,0.8348
