Round,Accuracy
0,0.7649
1,0.8342
2,0.7867
3,0.8357
4,0.8541
5,0.8449
6,0.8442
7,0.8435
8,0.8412
9,0.8382
10,0.8426
11,0.8443
12,0.8452
13,0.8369
14,0.826
15,0.8208
16,0.8276
17,0.8402
18,0.8432
19,0.8412
20,0.8428
21,0.8379
22,0.8369
23,0.8328
24,0.8319
25,0.8313
26,0.8299
27,0.831
28,0.8345
29,0.8349
30,0.8353
31,0.836
32,0.8366
33,0.8386
34,0.84
35,0.838
36,0.8351
37,0.831
38,0.8316
39,0.8302
40,0.8339
41,0.8353
42,0.8365
43,0.8399
44,0.8409
45,0.8386
46,0.8371
47,0.8363
48,0.8365
49,0.8346
50,0.8353
