Round,Accuracy
0,0.1
1,0.1009
2,0.1256
3,0.1866
4,0.2685
5,0.2922
6,0.2946
7,0.2786
8,0.2606
9,0.2486
10,0.2414
11,0.24
12,0.2437
13,0.25
14,0.258
15,0.2637
16,0.2692
17,0.2759
18,0.2834
19,0.2913
20,0.2994
21,0.309
22,0.3163
23,0.324
24,0.3298
25,0.3351
26,0.3412
27,0.3463
28,0.3509
29,0.3557
30,0.3598
31,0.363
32,0.3651
33,0.3686
34,0.3716
35,0.3734
36,0.3741
37,0.3752
38,0.3763
39,0.3766
40,0.3764
41,0.3772
42,0.378
43,0.3775
44,0.3784
45,0.3781
46,0.3784
47,0.3791
48,0.3793
49,0.3801
50,0.3798
