Round,Accuracy
0,0.1
1,0.2201
2,0.2759
3,0.4713
4,0.521
5,0.5737
6,0.5896
7,0.6045
8,0.614
9,0.6252
10,0.636
11,0.6489
12,0.6541
13,0.6601
14,0.6636
15,0.67
16,0.676
17,0.679
18,0.6809
19,0.6843
20,0.6909
21,0.6884
22,0.6904
23,0.6953
24,0.691
25,0.6959
26,0.6955
27,0.6953
28,0.7052
29,0.7022
30,0.7018
31,0.7103
32,0.7082
33,0.7081
34,0.7083
35,0.711
36,0.7127
37,0.7132
38,0.7141
39,0.7161
40,0.7177
41,0.7167
42,0.7174
43,0.7178
44,0.7192
45,0.7227
46,0.7175
47,0.7164
48,0.7169
49,0.7229
50,0.719
