Round,Accuracy
0,0.1152
1,0.1124
2,0.2775
3,0.5446
4,0.5861
5,0.616
6,0.6245
7,0.6443
8,0.6464
9,0.6476
10,0.6527
11,0.6631
12,0.6649
13,0.6717
14,0.678
15,0.679
16,0.6771
17,0.684
18,0.6794
19,0.6845
20,0.6909
21,0.6921
22,0.6925
23,0.6903
24,0.6973
25,0.6946
26,0.6979
27,0.6963
28,0.6923
29,0.6957
30,0.6951
31,0.6999
32,0.7011
33,0.6977
34,0.701
35,0.6982
36,0.7013
37,0.7029
38,0.7006
39,0.7045
40,0.7086
41,0.7049
42,0.7073
43,0.7045
44,0.7052
45,0.7074
46,0.7064
47,0.7051
48,0.7048
49,0.704
50,0.703
