Round,Accuracy
0,0.1088
1,0.108
2,0.1838
3,0.2049
4,0.2206
5,0.2217
6,0.2242
7,0.233
8,0.2326
9,0.2353
10,0.2321
11,0.2382
12,0.2316
13,0.2324
14,0.2306
15,0.2352
16,0.2353
17,0.234
18,0.2388
19,0.2441
20,0.2384
21,0.2401
22,0.2417
23,0.2468
24,0.2392
25,0.2427
26,0.2475
27,0.2516
28,0.246
29,0.2476
30,0.2491
31,0.2577
32,0.2535
33,0.2563
34,0.2517
35,0.2525
36,0.2495
37,0.2512
38,0.2564
39,0.259
40,0.2561
41,0.2498
42,0.2503
43,0.2518
44,0.2511
45,0.255
46,0.258
47,0.2577
48,0.2543
49,0.2574
50,0.2563
