Round,Accuracy
0,0.0638
1,0.1111
2,0.1594
3,0.1959
4,0.1959
5,0.1594
6,0.1959
7,0.1594
8,0.0969
9,0.1041
10,0.1959
11,0.0638
12,0.1959
13,0.0916
14,0.1959
15,0.0638
16,0.1959
17,0.1594
18,0.0916
19,0.1594
20,0.1959
21,0.1107
22,0.1959
23,0.1107
24,0.1959
25,0.0969
26,0.0638
27,0.1594
28,0.1959
29,0.1107
30,0.1959
31,0.0916
32,0.1959
33,0.1594
34,0.0969
35,0.1959
36,0.1107
37,0.1959
38,0.1107
39,0.1594
40,0.0969
41,0.1959
42,0.1107
43,0.1959
44,0.1107
45,0.1959
46,0.0638
47,0.1594
48,0.1107
49,0.1594
50,0.1107
