Round,Accuracy
0,0.7649
1,0.7649
2,0.6129
3,0.7691
4,0.6062
5,0.7691
6,0.6743
7,0.7691
8,0.7035
9,0.7715
10,0.716
11,0.7803
12,0.7107
13,0.7806
14,0.7138
15,0.7826
16,0.7109
17,0.7823
18,0.7143
19,0.7857
20,0.7167
21,0.7827
22,0.7169
23,0.7837
24,0.714
25,0.7834
26,0.7112
27,0.7837
28,0.6911
29,0.7826
30,0.7026
31,0.7829
32,0.696
33,0.7832
34,0.6903
35,0.7834
36,0.6848
37,0.7823
38,0.7072
39,0.7841
40,0.7064
41,0.785
42,0.7038
43,0.7834
44,0.7069
45,0.7846
46,0.7044
47,0.783
48,0.702
49,0.7854
50,0.7192
