Round,Accuracy
0,0.7649
1,0.7649
2,0.5449
3,0.7691
4,0.6198
5,0.7691
6,0.673
7,0.7691
8,0.7094
9,0.7718
10,0.7104
11,0.776
12,0.717
13,0.7807
14,0.7187
15,0.783
16,0.7258
17,0.7835
18,0.7327
19,0.782
20,0.7183
21,0.7849
22,0.7029
23,0.7852
24,0.6926
25,0.7864
26,0.7086
27,0.7866
28,0.7001
29,0.79
30,0.7077
31,0.786
32,0.6809
33,0.7864
34,0.6974
35,0.7841
36,0.6762
37,0.7847
38,0.6992
39,0.7875
40,0.6849
41,0.7892
42,0.6928
43,0.7867
44,0.6779
45,0.7861
46,0.6854
47,0.785
48,0.6856
49,0.7867
50,0.6809
