Round,Avg Accuracy,Std Accuracy
0,0.0103,0.0145
1,0.4840,0.0016
2,0.5185,0.0128
3,0.5439,0.0052
4,0.5642,0.0012
5,0.5659,0.0022
6,0.5801,0.0054
7,0.5883,0.0044
8,0.5947,0.0030
9,0.5962,0.0027
10,0.5965,0.0046
11,0.5995,0.0058
12,0.5973,0.0014
13,0.5989,0.0012
14,0.5961,0.0047
15,0.5978,0.0027
16,0.5920,0.0040
17,0.5967,0.0040
18,0.5952,0.0009
19,0.5960,0.0029
20,0.5889,0.0049
21,0.5937,0.0033
22,0.5950,0.0022
23,0.5927,0.0013
24,0.5939,0.0041
25,0.5928,0.0045
26,0.5905,0.0014
27,0.5948,0.0020
28,0.5944,0.0017
29,0.5916,0.0026
30,0.5904,0.0035
31,0.5929,0.0020
32,0.5897,0.0035
33,0.5929,0.0039
34,0.5896,0.0044
35,0.5892,0.0020
36,0.5921,0.0042
37,0.5900,0.0010
38,0.5937,0.0039
39,0.5906,0.0055
40,0.5927,0.0044
41,0.5902,0.0049
42,0.5919,0.0024
43,0.5889,0.0039
44,0.5923,0.0027
45,0.5907,0.0056
46,0.5906,0.0020
47,0.5898,0.0036
48,0.5901,0.0044
49,0.5864,0.0008
50,0.5891,0.0030
