Round,Avg Accuracy,Std Accuracy
0,0.1710,0.2204
1,0.4861,0.0014
2,0.5081,0.0080
3,0.5375,0.0095
4,0.5582,0.0051
5,0.5738,0.0052
6,0.5813,0.0039
7,0.5877,0.0068
8,0.5928,0.0108
9,0.5965,0.0069
10,0.5943,0.0094
11,0.6004,0.0037
12,0.6017,0.0043
13,0.6012,0.0042
14,0.5994,0.0028
15,0.6007,0.0058
16,0.5986,0.0036
17,0.6026,0.0051
18,0.6009,0.0037
19,0.6052,0.0012
20,0.6017,0.0061
21,0.6013,0.0019
22,0.6018,0.0019
23,0.6029,0.0038
24,0.6038,0.0001
25,0.6027,0.0019
26,0.6044,0.0002
27,0.6033,0.0020
28,0.6029,0.0038
29,0.6058,0.0005
30,0.6061,0.0009
31,0.6060,0.0025
32,0.6028,0.0024
33,0.6049,0.0019
34,0.6029,0.0023
35,0.6047,0.0006
36,0.6039,0.0004
37,0.6065,0.0049
38,0.6072,0.0023
39,0.6029,0.0011
40,0.6029,0.0018
41,0.6029,0.0031
42,0.6053,0.0007
43,0.6067,0.0023
44,0.6039,0.0015
45,0.6041,0.0043
46,0.6007,0.0025
47,0.6047,0.0023
48,0.6005,0.0024
49,0.6024,0.0017
50,0.6025,0.0012
