Round,Avg Accuracy,Std Accuracy
0,0.3826,0.1409
1,0.4859,0.0009
2,0.5120,0.0015
3,0.5432,0.0042
4,0.5630,0.0029
5,0.5730,0.0007
6,0.5830,0.0045
7,0.5894,0.0038
8,0.5878,0.0030
9,0.5943,0.0002
10,0.5964,0.0036
11,0.5971,0.0025
12,0.5977,0.0042
13,0.5970,0.0022
14,0.5930,0.0032
15,0.5951,0.0039
16,0.5984,0.0033
17,0.5957,0.0057
18,0.5948,0.0057
19,0.5972,0.0047
20,0.5999,0.0031
21,0.5938,0.0056
22,0.5963,0.0055
23,0.5936,0.0049
24,0.5936,0.0061
25,0.5949,0.0008
26,0.5940,0.0069
27,0.5955,0.0044
28,0.5971,0.0045
29,0.5935,0.0047
30,0.5923,0.0022
31,0.5920,0.0057
32,0.5893,0.0028
33,0.5912,0.0051
34,0.5944,0.0041
35,0.5951,0.0063
36,0.5962,0.0039
37,0.5918,0.0052
38,0.5938,0.0060
39,0.5937,0.0061
40,0.5939,0.0073
41,0.5907,0.0029
42,0.5919,0.0042
43,0.5903,0.0056
44,0.5925,0.0039
45,0.5920,0.0025
46,0.5932,0.0036
47,0.5911,0.0056
48,0.5915,0.0046
49,0.5913,0.0022
50,0.5923,0.0054
